coordinator,dataset_mode,noise_level,run_id,num_packages,final_accuracy,handling_accuracy,hub_accuracy,depot_accuracy,conflict_rate,conflict_resolution_accuracy,manual_review_rate,avg_processing_time_ms
MediatorCoordinator,noisy_address,0.2,1,500,0.508,0.508,1.0,1.0,0.58,0.2,0.0,0.06607439939398319
RuleBasedCoordinator,noisy_address,0.2,2,500,0.552,0.552,1.0,1.0,0.536,0.20522388059701493,0.0,0.045754800201393664
WeightedVotingCoordinator,noisy_address,0.2,2,500,0.552,0.552,1.0,1.0,0.536,0.20522388059701493,0.0,0.04084520030301064
MediatorCoordinator,noisy_address,0.2,2,500,0.552,0.552,1.0,1.0,0.536,0.20522388059701493,0.0,0.046714999654795974
RuleBasedCoordinator,noisy_address,0.2,3,500,0.518,0.518,1.0,1.0,0.594,0.2356902356902357,0.0,0.048073999874759465
WeightedVotingCoordinator,noisy_address,0.2,3,500,0.518,0.518,1.0,1.0,0.594,0.2356902356902357,0.0,0.047240600106306374
MediatorCoordinator,noisy_address,0.2,3,500,0.518,0.518,1.0,1.0,0.594,0.2356902356902357,0.0,0.04476319917012006
RuleBasedCoordinator,noisy_address,0.2,4,500,0.52,0.52,1.0,1.0,0.572,0.2062937062937063,0.0,0.04087219899520278
WeightedVotingCoordinator,noisy_address,0.2,4,500,0.52,0.52,1.0,1.0,0.572,0.2062937062937063,0.0,0.04426499956753105
MediatorCoordinator,noisy_address,0.2,4,500,0.52,0.52,1.0,1.0,0.572,0.2062937062937063,0.0,0.04423400020459667
RuleBasedCoordinator,noisy_address,0.2,5,500,0.51,0.51,1.0,1.0,0.574,0.20209059233449478,0.0,0.03642920101992786
WeightedVotingCoordinator,noisy_address,0.2,5,500,0.51,0.51,1.0,1.0,0.574,0.20209059233449478,0.0,0.042942400206811726
MediatorCoordinator,noisy_address,0.2,5,500,0.51,0.51,1.0,1.0,0.574,0.20209059233449478,0.0,0.046509600593708456
RuleBasedCoordinator,noisy_address,0.2,6,500,0.516,0.516,1.0,1.0,0.59,0.20677966101694914,0.0,0.07732619997113943
WeightedVotingCoordinator,noisy_address,0.2,6,500,0.516,0.516,1.0,1.0,0.59,0.20677966101694914,0.0,0.07850060000782833
MediatorCoordinator,noisy_address,0.2,6,500,0.516,0.516,1.0,1.0,0.59,0.20677966101694914,0.0,0.07865280011901632
RuleBasedCoordinator,noisy_address,0.2,7,500,0.482,0.482,1.0,1.0,0.57,0.13333333333333333,0.0,0.034134799789171666
WeightedVotingCoordinator,noisy_address,0.2,7,500,0.482,0.482,1.0,1.0,0.57,0.13333333333333333,0.0,0.034333599207457155
MediatorCoordinator,noisy_address,0.2,7,500,0.482,0.482,1.0,1.0,0.57,0.13333333333333333,0.0,0.0334985998342745
RuleBasedCoordinator,noisy_address,0.2,8,500,0.548,0.548,1.0,1.0,0.542,0.23247232472324722,0.0,0.04703580087516457
WeightedVotingCoordinator,noisy_address,0.2,8,500,0.548,0.548,1.0,1.0,0.542,0.23247232472324722,0.0,0.04711320030037314
MediatorCoordinator,noisy_address,0.2,8,500,0.548,0.548,1.0,1.0,0.542,0.23247232472324722,0.0,0.05129080032929778
RuleBasedCoordinator,noisy_address,0.2,9,500,0.504,0.504,1.0,1.0,0.56,0.17857142857142858,0.0,0.06507599959149957
WeightedVotingCoordinator,noisy_address,0.2,9,500,0.504,0.504,1.0,1.0,0.56,0.17857142857142858,0.0,0.07289119920460507
MediatorCoordinator,noisy_address,0.2,9,500,0.504,0.504,1.0,1.0,0.56,0.17857142857142858,0.0,0.07088840013602749
RuleBasedCoordinator,noisy_address,0.2,10,500,0.53,0.53,1.0,1.0,0.576,0.2048611111111111,0.0,0.04149339924333617
WeightedVotingCoordinator,noisy_address,0.2,10,500,0.53,0.53,1.0,1.0,0.576,0.2048611111111111,0.0,0.04117659881012514
MediatorCoordinator,noisy_address,0.2,10,500,0.53,0.53,1.0,1.0,0.576,0.2048611111111111,0.0,0.04001040000002831
RuleBasedCoordinator,noisy_address,0.2,11,500,0.54,0.54,1.0,1.0,0.526,0.1596958174904943,0.0,0.06590579973999411
WeightedVotingCoordinator,noisy_address,0.2,11,500,0.54,0.54,1.0,1.0,0.526,0.1596958174904943,0.0,0.058291000372264534
MediatorCoordinator,noisy_address,0.2,11,500,0.54,0.54,1.0,1.0,0.526,0.1596958174904943,0.0,0.06416080018971115
RuleBasedCoordinator,noisy_address,0.2,12,500,0.532,0.532,1.0,1.0,0.564,0.2198581560283688,0.0,0.0518273992347531
WeightedVotingCoordinator,noisy_address,0.2,12,500,0.532,0.532,1.0,1.0,0.564,0.2198581560283688,0.0,0.0554243988590315
MediatorCoordinator,noisy_address,0.2,12,500,0.532,0.532,1.0,1.0,0.564,0.2198581560283688,0.0,0.054002599557861686
RuleBasedCoordinator,noisy_address,0.2,13,500,0.502,0.502,1.0,1.0,0.58,0.1896551724137931,0.0,0.037958398868795484
WeightedVotingCoordinator,noisy_address,0.2,13,500,0.502,0.502,1.0,1.0,0.58,0.1896551724137931,0.0,0.0462051997310482
MediatorCoordinator,noisy_address,0.2,13,500,0.502,0.502,1.0,1.0,0.58,0.1896551724137931,0.0,0.043325799982994795
RuleBasedCoordinator,noisy_address,0.2,14,500,0.492,0.492,1.0,1.0,0.588,0.17346938775510204,0.0,0.03986439999425784
WeightedVotingCoordinator,noisy_address,0.2,14,500,0.492,0.492,1.0,1.0,0.588,0.17346938775510204,0.0,0.042349798837676644
MediatorCoordinator,noisy_address,0.2,14,500,0.492,0.492,1.0,1.0,0.588,0.17346938775510204,0.0,0.04394300020067021
RuleBasedCoordinator,noisy_address,0.2,15,500,0.548,0.548,1.0,1.0,0.564,0.2198581560283688,0.0,0.04471419891342521
WeightedVotingCoordinator,noisy_address,0.2,15,500,0.548,0.548,1.0,1.0,0.564,0.2198581560283688,0.0,0.04388759896392003
MediatorCoordinator,noisy_address,0.2,15,500,0.548,0.548,1.0,1.0,0.564,0.2198581560283688,0.0,0.042148199456278235
RuleBasedCoordinator,noisy_address,0.2,16,500,0.544,0.544,1.0,1.0,0.568,0.2323943661971831,0.0,0.041858799988403916
WeightedVotingCoordinator,noisy_address,0.2,16,500,0.544,0.544,1.0,1.0,0.568,0.2323943661971831,0.0,0.04807339940452948
MediatorCoordinator,noisy_address,0.2,16,500,0.544,0.544,1.0,1.0,0.568,0.2323943661971831,0.0,0.052008600207045674
RuleBasedCoordinator,noisy_address,0.2,17,500,0.536,0.536,1.0,1.0,0.544,0.19852941176470587,0.0,0.06625140138203278
WeightedVotingCoordinator,noisy_address,0.2,17,500,0.536,0.536,1.0,1.0,0.544,0.19852941176470587,0.0,0.06591220083646476
MediatorCoordinator,noisy_address,0.2,17,500,0.536,0.536,1.0,1.0,0.544,0.19852941176470587,0.0,0.06578420067671686
RuleBasedCoordinator,noisy_address,0.2,18,500,0.53,0.53,1.0,1.0,0.574,0.21602787456445993,0.0,0.033204200852196664
WeightedVotingCoordinator,noisy_address,0.2,18,500,0.53,0.53,1.0,1.0,0.574,0.21602787456445993,0.0,0.03483199991751462
MediatorCoordinator,noisy_address,0.2,18,500,0.53,0.53,1.0,1.0,0.574,0.21602787456445993,0.0,0.03575480013387278
RuleBasedCoordinator,noisy_address,0.2,19,500,0.486,0.486,1.0,1.0,0.56,0.14642857142857144,0.0,0.045979599468410015
WeightedVotingCoordinator,noisy_address,0.2,19,500,0.486,0.486,1.0,1.0,0.56,0.14642857142857144,0.0,0.04438259999733418
MediatorCoordinator,noisy_address,0.2,19,500,0.486,0.486,1.0,1.0,0.56,0.14642857142857144,0.0,0.04417919920524582
RuleBasedCoordinator,noisy_address,0.2,20,500,0.5,0.5,1.0,1.0,0.576,0.18055555555555555,0.0,0.04193139966810122
WeightedVotingCoordinator,noisy_address,0.2,20,500,0.5,0.5,1.0,1.0,0.576,0.18055555555555555,0.0,0.04928760026814416
MediatorCoordinator,noisy_address,0.2,20,500,0.5,0.5,1.0,1.0,0.576,0.18055555555555555,0.0,0.042079400387592614
RuleBasedCoordinator,noisy_address,0.2,21,500,0.544,0.544,1.0,1.0,0.566,0.24028268551236748,0.0,0.06756880041211843
WeightedVotingCoordinator,noisy_address,0.2,21,500,0.544,0.544,1.0,1.0,0.566,0.24028268551236748,0.0,0.07695700047770515
MediatorCoordinator,noisy_address,0.2,21,500,0.544,0.544,1.0,1.0,0.566,0.24028268551236748,0.0,0.07184800010873005
RuleBasedCoordinator,noisy_address,0.2,22,500,0.476,0.476,1.0,1.0,0.606,0.19801980198019803,0.0,0.06993779895128682
WeightedVotingCoordinator,noisy_address,0.2,22,500,0.476,0.476,1.0,1.0,0.606,0.19801980198019803,0.0,0.07454499957384542
MediatorCoordinator,noisy_address,0.2,22,500,0.476,0.476,1.0,1.0,0.606,0.19801980198019803,0.0,0.07238359993789345
RuleBasedCoordinator,noisy_address,0.2,23,500,0.568,0.568,1.0,1.0,0.542,0.23985239852398524,0.0,0.05235120130237192
WeightedVotingCoordinator,noisy_address,0.2,23,500,0.568,0.568,1.0,1.0,0.542,0.23985239852398524,0.0,0.055038999882526696
MediatorCoordinator,noisy_address,0.2,23,500,0.568,0.568,1.0,1.0,0.542,0.23985239852398524,0.0,0.059814400563482195
RuleBasedCoordinator,noisy_address,0.2,24,500,0.504,0.504,1.0,1.0,0.578,0.1972318339100346,0.0,0.0780032001202926
WeightedVotingCoordinator,noisy_address,0.2,24,500,0.504,0.504,1.0,1.0,0.578,0.1972318339100346,0.0,0.07319500058656558
MediatorCoordinator,noisy_address,0.2,24,500,0.504,0.504,1.0,1.0,0.578,0.1972318339100346,0.0,0.07931840076344088
RuleBasedCoordinator,noisy_address,0.2,25,500,0.536,0.536,1.0,1.0,0.56,0.225,0.0,0.04850340110715479
WeightedVotingCoordinator,noisy_address,0.2,25,500,0.536,0.536,1.0,1.0,0.56,0.225,0.0,0.05140399996889755
MediatorCoordinator,noisy_address,0.2,25,500,0.536,0.536,1.0,1.0,0.56,0.225,0.0,0.05153040087316185
RuleBasedCoordinator,noisy_address,0.2,26,500,0.522,0.522,1.0,1.0,0.58,0.2,0.0,0.04843860073015094
WeightedVotingCoordinator,noisy_address,0.2,26,500,0.522,0.522,1.0,1.0,0.58,0.2,0.0,0.048625200462993234
MediatorCoordinator,noisy_address,0.2,26,500,0.522,0.522,1.0,1.0,0.58,0.2,0.0,0.055209000944159925
RuleBasedCoordinator,noisy_address,0.2,27,500,0.562,0.562,1.0,1.0,0.518,0.1891891891891892,0.0,0.04501139954663813
WeightedVotingCoordinator,noisy_address,0.2,27,500,0.562,0.562,1.0,1.0,0.518,0.1891891891891892,0.0,0.04808220028644428
MediatorCoordinator,noisy_address,0.2,27,500,0.562,0.562,1.0,1.0,0.518,0.1891891891891892,0.0,0.04993139940779656
RuleBasedCoordinator,noisy_address,0.2,28,500,0.56,0.56,1.0,1.0,0.568,0.2640845070422535,0.0,0.048756799660623074
WeightedVotingCoordinator,noisy_address,0.2,28,500,0.56,0.56,1.0,1.0,0.568,0.2640845070422535,0.0,0.04415619932115078
MediatorCoordinator,noisy_address,0.2,28,500,0.56,0.56,1.0,1.0,0.568,0.2640845070422535,0.0,0.041434200131334364
RuleBasedCoordinator,noisy_address,0.2,29,500,0.554,0.554,1.0,1.0,0.54,0.21851851851851853,0.0,0.042599599866662174
WeightedVotingCoordinator,noisy_address,0.2,29,500,0.554,0.554,1.0,1.0,0.54,0.21851851851851853,0.0,0.04231640015495941
MediatorCoordinator,noisy_address,0.2,29,500,0.554,0.554,1.0,1.0,0.54,0.21851851851851853,0.0,0.04712299961829558
RuleBasedCoordinator,noisy_address,0.35,0,500,0.3,0.3,1.0,1.0,0.756,0.12698412698412698,0.0,0.06295940052950755
WeightedVotingCoordinator,noisy_address,0.35,0,500,0.3,0.3,1.0,1.0,0.756,0.12698412698412698,0.0,0.07561560050817207
MediatorCoordinator,noisy_address,0.35,0,500,0.3,0.3,1.0,1.0,0.756,0.12698412698412698,0.0,0.07351039990317076
RuleBasedCoordinator,noisy_address,0.35,1,500,0.306,0.306,1.0,1.0,0.748,0.09358288770053476,0.0,0.03505100012989715
WeightedVotingCoordinator,noisy_address,0.35,1,500,0.306,0.306,1.0,1.0,0.748,0.09358288770053476,0.0,0.044359599880408496
MediatorCoordinator,noisy_address,0.35,1,500,0.306,0.306,1.0,1.0,0.748,0.09358288770053476,0.0,0.04416279954602942
RuleBasedCoordinator,noisy_address,0.35,2,500,0.294,0.294,1.0,1.0,0.744,0.11290322580645161,0.0,0.04564519983250648
WeightedVotingCoordinator,noisy_address,0.35,2,500,0.294,0.294,1.0,1.0,0.744,0.11290322580645161,0.0,0.045329599699471146
MediatorCoordinator,noisy_address,0.35,2,500,0.294,0.294,1.0,1.0,0.744,0.11290322580645161,0.0,0.04773519956506789
RuleBasedCoordinator,noisy_address,0.35,3,500,0.324,0.324,1.0,1.0,0.704,0.08238636363636363,0.0,0.04569540033116937
WeightedVotingCoordinator,noisy_address,0.35,3,500,0.324,0.324,1.0,1.0,0.704,0.08238636363636363,0.0,0.05201820022193715
MediatorCoordinator,noisy_address,0.35,3,500,0.324,0.324,1.0,1.0,0.704,0.08238636363636363,0.0,0.05339879961684346
RuleBasedCoordinator,noisy_address,0.35,4,500,0.306,0.306,1.0,1.0,0.716,0.0782122905027933,0.0,0.057262200862169266
WeightedVotingCoordinator,noisy_address,0.35,4,500,0.306,0.306,1.0,1.0,0.716,0.0782122905027933,0.0,0.06308640132192522
MediatorCoordinator,noisy_address,0.35,4,500,0.306,0.306,1.0,1.0,0.716,0.0782122905027933,0.0,0.07235839986242354
RuleBasedCoordinator,noisy_address,0.35,5,500,0.302,0.302,1.0,1.0,0.742,0.09703504043126684,0.0,0.04577680001966655
WeightedVotingCoordinator,noisy_address,0.35,5,500,0.302,0.302,1.0,1.0,0.742,0.09703504043126684,0.0,0.04256840102607384
MediatorCoordinator,noisy_address,0.35,5,500,0.302,0.302,1.0,1.0,0.742,0.09703504043126684,0.0,0.04651460028253496
RuleBasedCoordinator,noisy_address,0.35,6,500,0.298,0.298,1.0,1.0,0.748,0.10962566844919786,0.0,0.08060360088711604
WeightedVotingCoordinator,noisy_address,0.35,6,500,0.298,0.298,1.0,1.0,0.748,0.10962566844919786,0.0,0.08235040132422
MediatorCoordinator,noisy_address,0.35,6,500,0.298,0.298,1.0,1.0,0.748,0.10962566844919786,0.0,0.0831624009879306
RuleBasedCoordinator,noisy_address,0.35,7,500,0.28,0.28,1.0,1.0,0.766,0.09660574412532637,0.0,0.04134460061322898
WeightedVotingCoordinator,noisy_address,0.35,7,500,0.28,0.28,1.0,1.0,0.766,0.09660574412532637,0.0,0.0406723998603411
MediatorCoordinator,noisy_address,0.35,7,500,0.28,0.28,1.0,1.0,0.766,0.09660574412532637,0.0,0.04295119998278096
RuleBasedCoordinator,noisy_address,0.35,8,500,0.292,0.292,1.0,1.0,0.75,0.096,0.0,0.0417545989039354
WeightedVotingCoordinator,noisy_address,0.35,8,500,0.292,0.292,1.0,1.0,0.75,0.096,0.0,0.04609060025541112
MediatorCoordinator,noisy_address,0.35,8,500,0.292,0.292,1.0,1.0,0.75,0.096,0.0,0.04525799991097301
RuleBasedCoordinator,noisy_address,0.35,9,500,0.27,0.27,1.0,1.0,0.772,0.08290155440414508,0.0,0.02836060046683997
WeightedVotingCoordinator,noisy_address,0.35,9,500,0.27,0.27,1.0,1.0,0.772,0.08290155440414508,0.0,0.03588420106098056
MediatorCoordinator,noisy_address,0.35,9,500,0.27,0.27,1.0,1.0,0.772,0.08290155440414508,0.0,0.03374080086359754
RuleBasedCoordinator,noisy_address,0.35,10,500,0.302,0.302,1.0,1.0,0.768,0.12239583333333333,0.0,0.053497200016863644
WeightedVotingCoordinator,noisy_address,0.35,10,500,0.302,0.302,1.0,1.0,0.768,0.12239583333333333,0.0,0.055845399387180805
MediatorCoordinator,noisy_address,0.35,10,500,0.302,0.302,1.0,1.0,0.768,0.12239583333333333,0.0,0.05335739877773449
RuleBasedCoordinator,noisy_address,0.35,11,500,0.27,0.27,1.0,1.0,0.764,0.06806282722513089,0.0,0.034881200874224305
WeightedVotingCoordinator,noisy_address,0.35,11,500,0.27,0.27,1.0,1.0,0.764,0.06806282722513089,0.0,0.03958140080794692
MediatorCoordinator,noisy_address,0.35,11,500,0.27,0.27,1.0,1.0,0.764,0.06806282722513089,0.0,0.04496799974003807
RuleBasedCoordinator,noisy_address,0.35,12,500,0.26,0.26,1.0,1.0,0.788,0.07868020304568528,0.0,0.04816280008526519
WeightedVotingCoordinator,noisy_address,0.35,12,500,0.26,0.26,1.0,1.0,0.788,0.07868020304568528,0.0,0.0554973998805508
MediatorCoordinator,noisy_address,0.35,12,500,0.26,0.26,1.0,1.0,0.788,0.07868020304568528,0.0,0.0669511997839436
RuleBasedCoordinator,noisy_address,0.35,13,500,0.288,0.288,1.0,1.0,0.768,0.10677083333333333,0.0,0.059346799622289836
WeightedVotingCoordinator,noisy_address,0.35,13,500,0.288,0.288,1.0,1.0,0.768,0.10677083333333333,0.0,0.05806019948795438
MediatorCoordinator,noisy_address,0.35,13,500,0.288,0.288,1.0,1.0,0.768,0.10677083333333333,0.0,0.05655619874596596
RuleBasedCoordinator,noisy_address,0.35,14,500,0.3,0.3,1.0,1.0,0.726,0.07988980716253444,0.0,0.04174540069652721
WeightedVotingCoordinator,noisy_address,0.35,14,500,0.3,0.3,1.0,1.0,0.726,0.07988980716253444,0.0,0.04068060067947954
MediatorCoordinator,noisy_address,0.35,14,500,0.3,0.3,1.0,1.0,0.726,0.07988980716253444,0.0,0.04523920110659674
RuleBasedCoordinator,noisy_address,0.35,15,500,0.28,0.28,1.0,1.0,0.774,0.09560723514211886,0.0,0.043125600728672
WeightedVotingCoordinator,noisy_address,0.35,15,500,0.28,0.28,1.0,1.0,0.774,0.09560723514211886,0.0,0.04071440180996433
MediatorCoordinator,noisy_address,0.35,15,500,0.28,0.28,1.0,1.0,0.774,0.09560723514211886,0.0,0.041711600904818624
RuleBasedCoordinator,noisy_address,0.35,16,500,0.278,0.278,1.0,1.0,0.778,0.09768637532133675,0.0,0.05722300009801984
WeightedVotingCoordinator,noisy_address,0.35,16,500,0.278,0.278,1.0,1.0,0.778,0.09768637532133675,0.0,0.062136200373061
MediatorCoordinator,noisy_address,0.35,16,500,0.278,0.278,1.0,1.0,0.778,0.09768637532133675,0.0,0.06181920011295006
RuleBasedCoordinator,noisy_address,0.35,17,500,0.33,0.33,1.0,1.0,0.72,0.1,0.0,0.06697299965890124
WeightedVotingCoordinator,noisy_address,0.35,17,500,0.33,0.33,1.0,1.0,0.72,0.1,0.0,0.06246760080102831
MediatorCoordinator,noisy_address,0.35,17,500,0.33,0.33,1.0,1.0,0.72,0.1,0.0,0.06220780045259744
RuleBasedCoordinator,noisy_address,0.35,18,500,0.296,0.296,1.0,1.0,0.77,0.11168831168831168,0.0,0.045264200191013515
WeightedVotingCoordinator,noisy_address,0.35,18,500,0.296,0.296,1.0,1.0,0.77,0.11168831168831168,0.0,0.05212239938555285
MediatorCoordinator,noisy_address,0.35,18,500,0.296,0.296,1.0,1.0,0.77,0.11168831168831168,0.0,0.056112999795004725
RuleBasedCoordinator,noisy_address,0.35,19,500,0.34,0.34,1.0,1.0,0.706,0.10764872521246459,0.0,0.03998639993369579
WeightedVotingCoordinator,noisy_address,0.35,19,500,0.34,0.34,1.0,1.0,0.706,0.10764872521246459,0.0,0.04299319954589009
MediatorCoordinator,noisy_address,0.35,19,500,0.34,0.34,1.0,1.0,0.706,0.10764872521246459,0.0,0.04242419934598729
RuleBasedCoordinator,noisy_address,0.35,20,500,0.326,0.326,1.0,1.0,0.71,0.09014084507042254,0.0,0.036416999879293144
WeightedVotingCoordinator,noisy_address,0.35,20,500,0.326,0.326,1.0,1.0,0.71,0.09014084507042254,0.0,0.04308340034913272
MediatorCoordinator,noisy_address,0.35,20,500,0.326,0.326,1.0,1.0,0.71,0.09014084507042254,0.0,0.04380139947170392
RuleBasedCoordinator,noisy_address,0.35,21,500,0.28,0.28,1.0,1.0,0.754,0.07427055702917772,0.0,0.04736740019870922
WeightedVotingCoordinator,noisy_address,0.35,21,500,0.28,0.28,1.0,1.0,0.754,0.07427055702917772,0.0,0.04789600061485544
MediatorCoordinator,noisy_address,0.35,21,500,0.28,0.28,1.0,1.0,0.754,0.07427055702917772,0.0,0.04340639984002337
RuleBasedCoordinator,noisy_address,0.35,22,500,0.248,0.248,1.0,1.0,0.782,0.07672634271099744,0.0,0.05147619982017204
WeightedVotingCoordinator,noisy_address,0.35,22,500,0.248,0.248,1.0,1.0,0.782,0.07672634271099744,0.0,0.052113998972345144
MediatorCoordinator,noisy_address,0.35,22,500,0.248,0.248,1.0,1.0,0.782,0.07672634271099744,0.0,0.05068179941736162
RuleBasedCoordinator,noisy_address,0.35,23,500,0.278,0.278,1.0,1.0,0.766,0.09138381201044386,0.0,0.04500039940467104
WeightedVotingCoordinator,noisy_address,0.35,23,500,0.278,0.278,1.0,1.0,0.766,0.09138381201044386,0.0,0.042994799790903926
MediatorCoordinator,noisy_address,0.35,23,500,0.278,0.278,1.0,1.0,0.766,0.09138381201044386,0.0,0.04101519956020638
RuleBasedCoordinator,noisy_address,0.35,24,500,0.298,0.298,1.0,1.0,0.748,0.09090909090909091,0.0,0.03547319967765361
WeightedVotingCoordinator,noisy_address,0.35,24,500,0.298,0.298,1.0,1.0,0.748,0.09090909090909091,0.0,0.03853500110562891
MediatorCoordinator,noisy_address,0.35,24,500,0.298,0.298,1.0,1.0,0.748,0.09090909090909091,0.0,0.037926201010122895
RuleBasedCoordinator,noisy_address,0.35,25,500,0.298,0.298,1.0,1.0,0.76,0.10789473684210527,0.0,0.04280660056974739
WeightedVotingCoordinator,noisy_address,0.35,25,500,0.298,0.298,1.0,1.0,0.76,0.10789473684210527,0.0,0.04431899980409071
MediatorCoordinator,noisy_address,0.35,25,500,0.298,0.298,1.0,1.0,0.76,0.10789473684210527,0.0,0.04081479995511472
RuleBasedCoordinator,noisy_address,0.35,26,500,0.296,0.296,1.0,1.0,0.77,0.11948051948051948,0.0,0.04878080077469349
WeightedVotingCoordinator,noisy_address,0.35,26,500,0.296,0.296,1.0,1.0,0.77,0.11948051948051948,0.0,0.04330800083698705
MediatorCoordinator,noisy_address,0.35,26,500,0.296,0.296,1.0,1.0,0.77,0.11948051948051948,0.0,0.047499200445599854
RuleBasedCoordinator,noisy_address,0.35,27,500,0.27,0.27,1.0,1.0,0.78,0.09230769230769231,0.0,0.029009200807195157
WeightedVotingCoordinator,noisy_address,0.35,27,500,0.27,0.27,1.0,1.0,0.78,0.09230769230769231,0.0,0.03654940129490569
MediatorCoordinator,noisy_address,0.35,27,500,0.27,0.27,1.0,1.0,0.78,0.09230769230769231,0.0,0.03455799998482689
RuleBasedCoordinator,noisy_address,0.35,28,500,0.326,0.326,1.0,1.0,0.752,0.125,0.0,0.05229320074431598
WeightedVotingCoordinator,noisy_address,0.35,28,500,0.326,0.326,1.0,1.0,0.752,0.125,0.0,0.04729359986959025
MediatorCoordinator,noisy_address,0.35,28,500,0.326,0.326,1.0,1.0,0.752,0.125,0.0,0.04184160038130358
RuleBasedCoordinator,noisy_address,0.35,29,500,0.294,0.294,1.0,1.0,0.75,0.096,0.0,0.0361888007610105
WeightedVotingCoordinator,noisy_address,0.35,29,500,0.294,0.294,1.0,1.0,0.75,0.096,0.0,0.036693000874947757
MediatorCoordinator,noisy_address,0.35,29,500,0.294,0.294,1.0,1.0,0.75,0.096,0.0,0.04134680173592642
